group,names,scores,logfoldchanges,pvals,pvals_adj
7,KRT17,36.998344,,1.6817371325335542e-164,2.242316176711406e-162
7,MYLK,36.823635,,1.1684639033119194e-163,1.3746634156610816e-161
7,MIR205HG,33.641754,,1.8862401065165083e-147,1.5089920852132066e-145
7,MT1E,31.453556,,7.825807034341811e-140,5.397108299546076e-138
7,ECRG4,31.170551,,1.5082599233434695e-134,9.730709182861094e-133
7,POSTN,29.815628,,3.9476867809528083e-125,1.973843390476404e-123
7,MIA,29.36614,,2.70625543296695e-123,1.2587234571939302e-121
7,DST,28.8164,,2.8356514971376516e-121,1.2602895542834007e-119
7,FBXO32,27.156685,,1.5942026803667777e-110,5.797100655879191e-109
7,OXTR,27.14125,,1.2755346895580517e-109,4.5554810341358986e-108
7,IER3,26.026014,,1.0886773854085245e-108,3.819920650556226e-107
7,MYL9,25.072157,,1.0258196898013736e-100,2.8896329290179542e-99
7,CXCL14,23.078362,,1.7931479112139676e-89,4.1221791062390065e-88
7,CCN1,21.34097,,1.4444353271644327e-79,2.60258617507105e-78
7,CNN1,21.044281,,6.280452027109187e-76,1.046742004518198e-74
7,ACTG2,20.834509,,1.2345330244098434e-74,2.023824630180071e-73
7,SYT8,19.865803,,3.081113830886594e-69,4.740175124440914e-68
7,LBH,19.560024,,1.5401406775075519e-68,2.2987174291157488e-67
7,MYH11,17.782948,,1.3245494056887478e-58,1.7201940333620103e-57
7,APOE,17.739481,,2.4865431810001902e-59,3.293434676821444e-58
7,GADD45B,17.499317,,1.0036555993176821e-58,1.3119681036832448e-57
7,DUSP6,17.091146,,3.36467594755428e-55,4.0783950879445816e-54
7,DUSP2,16.25214,,9.110848095256733e-51,1.0294743610459586e-49
7,PTN,16.128832,,3.7116130642128506e-50,4.10122990520757e-49
7,SOX4,15.966698,,8.845914797065177e-50,9.720785491280415e-49
7,MT1G,15.321711,,4.691020170734855e-46,4.762457026126756e-45
7,THBS1,15.031513,,2.281891088525049e-44,2.281891088525049e-43
7,PPP1R14A,14.863325,,5.884523558085168e-44,5.855247321477779e-43
7,SFN,14.331114,,4.791011280650725e-41,4.628996406425821e-40
7,EFEMP1,13.936328,,3.086429502837408e-39,2.8980558712088337e-38
7,NEFM,13.366497,,2.8821167628731833e-36,2.5505458078523744e-35
7,RPS28,12.60043,,4.5673104506003284e-33,3.887072723915173e-32
7,FTL,12.458468,,6.42291128848847e-33,5.420178302521916e-32
7,STMN1,12.402989,,2.96849775565393e-32,2.4533039302925044e-31
7,SERPINA3,12.380394,,3.587215163794532e-32,2.9283389092200264e-31
7,KRT16,12.228755,,3.170113031868296e-31,2.546275527605057e-30
7,TLE4,11.983302,,2.2413841133533322e-30,1.7788762804391525e-29
7,ADAMTS5,11.786184,,2.277319255638763e-29,1.7791556684677835e-28
7,ARC,11.7653885,,2.4920118023168071e-29,1.9393087955772817e-28
7,RPS18,11.40566,,3.742847047467588e-28,2.8571351507386166e-27
7,HSPA1A,11.2195015,,3.311422795755952e-27,2.4529057746340382e-26
7,RPL12,11.172684,,6.943812677990583e-27,5.0870422549381554e-26
7,TNNI2,10.636371,,1.681806584291732e-24,1.1638799891292264e-23
7,SNHG12,10.508617,,3.540908583913776e-24,2.4420059199405356e-23
7,RPL39,10.443642,,7.209843448936473e-24,4.921394845690426e-23
7,CXCL1,10.40478,,9.508161016945572e-24,6.468136746221478e-23
7,CCN2,9.991571,,3.730232538389891e-22,2.4222289210323968e-21
7,TACSTD2,9.883535,,8.215827879399876e-22,5.2834905976848075e-21
7,GADD45G,9.845457,,1.3609443433626382e-21,8.668435308042282e-21
7,STC2,9.5598545,,1.933479922477432e-20,1.2160251084763724e-19
7,NRG1,9.090582,,1.0991522922212415e-18,6.601515268596044e-18
7,LMO2,8.930508,,3.566338491280086e-18,2.129157308226917e-17
7,ADM,8.846627,,6.646371287123729e-18,3.944433998293014e-17
7,AC097532.2,8.658188,,3.1381988085046294e-17,1.8245341909910639e-16
7,TNC,8.637523,,3.8728904595142584e-17,2.2322135213338667e-16
7,SPARCL1,8.542202,,5.248444549579928e-17,3.007704612939787e-16
7,F3,7.854849,,1.467745242675704e-14,7.86994768190726e-14
7,SAA2,7.56093,,1.1282651122107285e-13,5.891723823554718e-13
7,NR4A2,7.2958302,,7.333487670583251e-13,3.657599835702369e-12
7,KANK4,7.187377,,1.7844716022171644e-12,8.79050050353283e-12
7,G0S2,7.024773,,4.649370411102164e-12,2.2624673533343865e-11
7,SNCG,7.017573,,4.890192809893925e-12,2.3738800048028765e-11
7,DKK1,6.8025165,,2.292069608279193e-11,1.0636053866724794e-10
7,MAF,6.733873,,3.309297196360448e-11,1.525021749474861e-10
7,CXCL3,6.694164,,4.194316457064806e-11,1.9239983748003698e-10
7,NNAT,6.248635,,7.415099632138052e-10,3.2451201891194975e-09
7,AREG,6.1015344,,1.6317426997369078e-09,7.033373705762533e-09
7,MID1IP1,5.9139256,,5.166169602816329e-09,2.184426893368427e-08
7,COL11A1,5.7765284,,1.1747881253262122e-08,4.9051696255791745e-08
7,AC091271.1,5.7217994,,1.5119817655003958e-08,6.299924022918316e-08
7,AC010624.5,5.655753,,2.285423670229224e-08,9.46345205063861e-08
7,C15orf48,5.6319337,,2.467637822904807e-08,1.0154888160102087e-07
7,SCGB3A1,5.5208445,,4.630061736488727e-08,1.866960377616422e-07
7,SLC26A3,5.4877167,,5.6014373157958943e-08,2.2361027208766045e-07
7,AC053545.1,5.398016,,9.387237910709737e-08,3.7250944090118003e-07
7,RCAN1,5.3197894,,1.3614031874707392e-07,5.328388209278822e-07
7,AP001160.1,5.2754703,,1.7111007491873074e-07,6.645051453154592e-07
7,MYL7,5.2167654,,2.4359688247945496e-07,9.333213888101722e-07
7,HIST1H4C,5.210178,,2.412479895071079e-07,9.260959290100112e-07
7,CBR3,5.2049007,,2.486368205091107e-07,9.508100210673448e-07
7,APOC1,5.142963,,3.38673934479427e-07,1.2877335911765284e-06
7,MRGPRX3,5.110504,,4.2117359427967325e-07,1.5893343180365028e-06
7,CHL1-AS2,5.020799,,6.624316686091096e-07,2.475661110459915e-06
7,APLN,5.0026884,,7.245214635337301e-07,2.6933883402740897e-06
7,MAFB,4.885499,,1.24879095307819e-06,4.591143209846286e-06
7,MEG3,4.858005,,1.427823694618627e-06,5.220561954729897e-06
7,IRX4,4.7845645,,2.1133436311916392e-06,7.643195772844987e-06
7,PPP1R1A,4.747643,,2.444568415690611e-06,8.793411567232413e-06
7,ARHGAP25,4.582954,,5.4211958406933e-06,1.9190073772365665e-05
7,MYBPC1,4.476911,,8.692747089817367e-06,3.0554471317459994e-05
7,TBX3,4.339968,,1.6157900829826913e-05,5.620139419070231e-05
7,MIR31HG,4.3300147,,1.7220000468893073e-05,5.979166829476762e-05
7,SOX11,4.275742,,2.1709105621115337e-05,7.498827502975938e-05
7,ST8SIA2,4.2531233,,2.4130133876100433e-05,8.306414415180872e-05
7,ACMSD,4.1520667,,3.7277356409469235e-05,0.00012700973222987816
7,DOCK10,4.099331,,4.618299568164748e-05,0.00015576052506457836
7,ACP5,4.0844398,,4.8771577292534256e-05,0.00016421406495802782
7,EDDM13,4.0835943,,4.970651033780365e-05,0.0001670807070178274
7,JUN,4.0362706,,5.953114790961932e-05,0.0001991008291291616
7,CSN3,3.993702,,7.20541492166026e-05,0.0002381955346003392
7,KRT6B,3.943287,,8.814003541601752e-05,0.0002904119783064828
7,UBE2C,3.8992894,,0.00010547381255141992,0.0003441233688463945
7,LUZP2,3.8976202,,0.00010694839211043475,0.000348366098079592
7,CXCL2,3.8873727,,0.00010985729641717899,0.0003572595005436715
7,AC110620.2,3.8505802,,0.00012900470236341932,0.0004148061169241779
7,SCN1A-AS1,3.7891555,,0.00016484684943812375,0.000525827270935004
7,AL365434.2,3.772425,,0.00017617031637907318,0.0005601599884867192
7,LINC01778,3.7723384,,0.00017559339944984187,0.0005592146479294327
7,FAM240C,3.7508667,,0.0001914912696992233,0.0006002861119097909
7,GEM,3.7115617,,0.00022085886104984538,0.0006901839407807668
7,MTOR-AS1,3.6731339,,0.00025901286310995767,0.0008056387655053116
7,PCSK5,3.64445,,0.0002864552420315549,0.0008896125528930277
7,NRXN1,3.6429741,,0.0002886329407546754,0.0008949858628051951
7,PIGR,3.6279235,,0.00030454977015991576,0.000939968426419493
7,AGBL4,3.6020217,,0.0003390787665572623,0.0010417166407289164
7,PRTN3,3.5809524,,0.0003669546702830935,0.0011256278229542745
7,AC025183.1,3.5101588,,0.00047819505801923546,0.0014490759333916226
7,IL1RAPL2,3.3900447,,0.0007404588206362023,0.0022004719781165
7,CCL20,3.334279,,0.0009005759374725781,0.0026604902140991964
7,PCP4,3.2973402,,0.001026506306164129,0.0030102824227687063
7,TRPM3,3.2970643,,0.0010286758534909899,0.0030122279750834256
7,NPL,3.2345476,,0.0012734377255750927,0.0037018538534159674
7,SPOCK3,3.2156954,,0.001364632273729797,0.00395545586588347
7,KRT81,3.1297717,,0.0018172678824125907,0.005199621981151905
7,LINC01550,3.0928864,,0.002052688086963354,0.005806755550108498
7,MAMDC2-AS1,3.0447252,,0.0024191758767519536,0.006795437856044814
7,CCNJL,3.0288332,,0.0025485149801162763,0.0071212623918140835
7,IFI30,2.9708881,,0.003057029428589886,0.008456512942157362
7,PLEKHG2,2.92671,,0.003532782751995132,0.009652411890697082
7,AC147651.3,2.9187605,,0.00363370915348613,0.0098876439550643
7,ZNF331,2.905928,,0.003763410393082432,0.010198944154694939
7,GDF15,2.8861632,,0.004015907358825039,0.010853803672500106
7,FAM180A,2.8438082,,0.0045914690000557435,0.012309568364760706
7,LYPD1,2.8404298,,0.00464009998855203,0.012406684461369064
7,ASXL3,2.8244863,,0.00487544911920002,0.01294940005099607
7,POU3F1,2.8028772,,0.005193721456169396,0.013721853252759302
7,HIST1H2BG,2.7906113,,0.005389412527485081,0.014220085824498895
7,SCGB1D2,2.7815824,,0.005542802452986193,0.014567154935574752
7,THEG,2.777868,,0.005625512154830372,0.014745772358664146
7,CSN2,2.7760625,,0.0056538477947858466,0.01480064867744986
7,AC007349.2,2.736355,,0.006379773111436058,0.016506528102033787
7,TOX,2.7305346,,0.006486859249647957,0.016761910205808674
7,SCGB2A2,2.7263417,,0.006551932221779404,0.016864690403550587
7,TNF,2.723755,,0.006583406445010264,0.01692392402316263
7,CKB,2.71775,,0.006720418807741058,0.01723184309677194
7,SCGB2A1,2.7136645,,0.006796853507557183,0.017383257052575915
7,AC025682.1,2.7024508,,0.007051223531184171,0.01796490071639279
7,FASN,2.7000258,,0.007079155585456018,0.018013118538056025
7,UCP1,2.6710303,,0.007741153833754642,0.01957308175412046
7,AC027306.1,2.6605308,,0.00798951088885989,0.020150090514148525
7,AC025265.1,2.65799,,0.008044569326860028,0.020251610113335827
7,DNAJC18,2.638404,,0.008499712522911158,0.02122275286619515
7,AC092171.5,2.6247954,,0.008863780235176626,0.021994491898701306
7,LCP1,2.6040595,,0.009379585583150279,0.0231594705756797
7,ADAMTS3,2.5949075,,0.009651479671291707,0.023801429522297673
7,AZGP1,2.5730898,,0.010257125656800014,0.025210200134021345
7,RAC2,2.550377,,0.010937260298975154,0.026807010536703813
7,AC034114.2,2.5411506,,0.011269401242510284,0.027553548270196297
7,LALBA,2.4581203,,0.014205644957808067,0.034484063779440965
7,PLAT,2.4559395,,0.01427618285840013,0.034484063779440965
7,MT-ND3,2.454767,,0.014310886468468,0.034484063779440965
7,CENPF,2.4302537,,0.01531654517808751,0.03659867426066311
7,NKX2-5,2.4157894,,0.01596398468415423,0.03791920352530696
7,AL160313.1,2.3958826,,0.016847879614101058,0.039782478427629414
7,FIGNL2,2.3721247,,0.017965482698530395,0.0422717239965421
7,HAPLN4,2.3641617,,0.018357765544623227,0.04304282659935106
7,SLPI,2.3333461,,0.01987462726324587,0.046381860591005526
7,PLA2G4E-AS1,2.3065581,,0.021384322871261914,0.04961559830919238
7,INKA1,2.2735891,,0.023277882175370992,0.05375954313018705
7,HBA2,2.2638896,,0.02386565844934999,0.05498999642707371
7,ALDH3A1,2.2558503,,0.024398924853597792,0.05608948242206389
7,CALB1,2.2543392,,0.024494338988781866,0.056244176782507156
7,NEUROG1,2.20809,,0.02757857495173297,0.06225411952987126
7,CEMIP2,2.197743,,0.028257722569935976,0.0636435193016576
7,WAKMAR2,2.1740384,,0.030015534504453788,0.06737493715926776
7,HOXC4,2.1575487,,0.031275616147781356,0.07012469988291783
7,MROH8,2.131015,,0.033416482155586645,0.07475723077312449
7,IDI2,2.093529,,0.03665952231036732,0.0813880863931954
7,NCMAP,2.0934675,,0.03666533292013453,0.0813880863931954
7,TYMS,2.0801015,,0.037841650750029356,0.08372787731086227
7,PRR4,2.0797935,,0.037845000544509746,0.08372787731086227
7,PLGLB1,2.0647693,,0.03930015158777501,0.08665965068969131
7,AC010969.2,2.0549052,,0.04026015140381448,0.08858119120751261
7,ACOT1,2.0530696,,0.04045713241068928,0.08891677452898743
7,ZG16B,2.043292,,0.04133911406594802,0.09075546446969927
7,ZBTB8B,2.0356376,,0.04217005489919788,0.0924781905684164
7,CXCL8,2.0008311,,0.0457476200536091,0.09902082262685952
7,AC116348.1,1.987653,,0.047256514970330045,0.10192599004339699
7,AC005180.2,1.9810284,,0.0479981726104339,0.10311100453369258
7,LINC02826,1.9761851,,0.048523195198648304,0.10407351181235669
7,AC087612.1,1.9757842,,0.048592187085659606,0.10407351181235669
7,AC005383.1,1.9752218,,0.048654366772276754,0.10407351181235669
7,AC061708.1,1.9701382,,0.04923987744502364,0.1052134133440676
7,MEIOC,1.9693505,,0.04931519794431728,0.10526189529203261
7,SMIM10L2B,1.9670975,,0.04956712720909568,0.1056868383989247
7,SPINK6,1.964047,,0.04993968346035835,0.10636780289746188
7,AL023881.1,1.9514831,,0.05141000203462313,0.10926674183766871
7,IL11,1.9505686,,0.051503821155752125,0.10934993875955866
7,CPE,1.9439702,,0.052251523663334166,0.11081977447154649
7,KIF5A,1.9349469,,0.05341661975221555,0.11317080455977872
7,AC005757.1,1.925157,,0.05463695766718671,0.11551153840842857
7,PCDH10,1.922306,,0.05494296697689589,0.11591343244070865
7,NDUFV2-AS1,1.9183699,,0.0554224381941544,0.11680176647872371
7,SLC47A1,1.9157982,,0.05581314409175957,0.11737780040327986
7,AC067750.1,1.9090567,,0.05665699981683103,0.119027310539561
7,RABGAP1L-DT,1.9003882,,0.057795498214399665,0.12116456648721105
7,AC112236.2,1.8894864,,0.059222117698242094,0.12389564372017176
7,SNHG25,1.8875351,,0.05945930295142992,0.12426186614718897
7,BVES-AS1,1.880928,,0.060406427742001716,0.12610945248852135
7,SPTBN4,1.8788714,,0.060681331096255765,0.12655126401721745
7,AC018809.2,1.8654977,,0.06254030020746913,0.13006341408213162
7,AC022382.1,1.8653007,,0.06256050217350531,0.13006341408213162
7,CALML5,1.8571719,,0.06364770600409689,0.13218630530445877
7,HSH2D,1.8480814,,0.0650062783859056,0.1345885680867611
7,GGN,1.8375175,,0.0665615507605949,0.1375238652078407
7,SLC11A1,1.8272222,,0.06803627159147757,0.14042574115888043
7,AC114488.3,1.8021227,,0.07195610318196449,0.14790565916128365
7,AC007342.4,1.7945453,,0.07316703262994469,0.15024031340851066
7,MT1M,1.7733716,,0.07651337865385027,0.15695052031559031
7,SCN5A,1.7714589,,0.0769318032151649,0.15764713773599368
7,AC021752.1,1.7681226,,0.07747817182765647,0.15860424120298153
7,HPSE,1.7670789,,0.07765527310478314,0.15880423947808414
7,GRK7,1.7646116,,0.07808025056348106,0.1595102156557325
7,AL157394.3,1.7636155,,0.07820214776464157,0.15959621992783996
7,AC051619.6,1.7574301,,0.07929232521020983,0.16165611663651341
7,DMRTA2,1.7514106,,0.08032814244914871,0.16360110478441692
7,VIM,1.74345,,0.08158725077329311,0.16599644104434
7,AC100814.1,1.7415594,,0.08202445780292851,0.1663626675269081
7,LINC00968,1.7415065,,0.08203595269400005,0.1663626675269081
7,AC009779.2,1.7402563,,0.08223098965941468,0.1663626675269081
7,S100P,1.7400631,,0.08227222951091949,0.1663626675269081
7,AL445123.2,1.7400532,,0.08231367027505333,0.1663626675269081
7,RRAD,1.7361156,,0.08295256333342356,0.1663626675269081
7,KRT15,1.7187124,,0.08605050056335029,0.1709046684475676
7,LINC02249,1.6949687,,0.09055237254229255,0.1793116287966189
7,AC007529.2,1.6853683,,0.0923414288045969,0.18267344966290192
7,AC005899.6,1.6825368,,0.092874826683965,0.18336589671069103
7,AC004865.2,1.6672428,,0.09592239365976275,0.18863794230041842
7,AC005821.1,1.6517888,,0.09904393547082364,0.19420379504083066
7,AC093525.6,1.6440285,,0.10060911100912245,0.1970792920927823
7,CSN1S1,1.6435432,,0.10070751825941175,0.1970792920927823
7,GAST,1.6314584,,0.10323116048754909,0.20182045061104417
7,HEPN1,1.628981,,0.10378065237052274,0.2026965866611772
7,SLC26A10,1.6257398,,0.10442369833391421,0.20375355772471068
7,NPIPB6,1.6181759,,0.10607123673852703,0.20656521273325618
7,AC008443.8,1.6151382,,0.10672944595614982,0.20764483649056384
7,WNT1,1.6060766,,0.10871025443607098,0.21129301153755295
7,C7orf57,1.5944095,,0.11131973025726417,0.21552706729383192
7,AC093928.1,1.5902175,,0.11224271078888362,0.21710388934020042
7,AL355075.4,1.5809838,,0.11427838893629591,0.2201895740583736
7,THRSP,1.5784588,,0.11485664015743753,0.22066428369134075
7,QRFPR,1.5683002,,0.11728089653390715,0.22467604699982213
7,UNC5CL,1.5652975,,0.11796925264825325,0.2257784739679488
7,AL157702.2,1.562283,,0.11869586572084365,0.22695194210486355
7,SH2D5,1.5588439,,0.11950787625957689,0.22828629657989855
7,HTRA1,1.5559502,,0.12011622463355136,0.2292294363235713
7,C9orf170,1.5500364,,0.12159738293396605,0.23139368779061095
7,AC129492.4,1.5488174,,0.12187499863185625,0.23145888921510357
7,CCDC154,1.5440761,,0.12302688903796705,0.232565007633208
7,FDCSP,1.5439299,,0.12302558332786327,0.232565007633208
7,C20orf203,1.5342659,,0.12543460156953987,0.23689254309639257
7,AC096861.2,1.5194619,,0.12909572107243403,0.2433472593259831
7,AC083843.2,1.5116782,,0.13106851024373292,0.2468333526247324
7,CNDP1,1.5093203,,0.13167342239014004,0.247506433064173
7,AC093799.1,1.5066327,,0.13234498182336588,0.24853517713308146
7,SLC7A11,1.5006998,,0.133893191030674,0.2512067373933846
7,ZP2,1.4955933,,0.13523247876396158,0.253481684655973
7,BMP3,1.4890465,,0.1369472153614385,0.2557370968467573
7,AL160006.1,1.487435,,0.13732977562142543,0.25621226795042057
7,AC023157.3,1.4826881,,0.13856348913457042,0.2577925379247822
7,AL135925.1,1.4798143,,0.13931231851450399,0.25894482995260965
7,DEPDC7,1.4776045,,0.1399640289424595,0.2599146312766193
7,AC006058.3,1.4554166,,0.14602287832774571,0.2704127376439735
7,GNAS-AS1,1.445638,,0.14872652618351487,0.2746565580489656
7,AC026202.2,1.4385244,,0.15072979921992005,0.278099260553358
7,ITGB7,1.4277842,,0.1537656794798202,0.2801596912342099
7,AP007216.2,1.426307,,0.15424647078985504,0.2801596912342099
7,CHIT1,1.4261763,,0.15423158129140968,0.2801596912342099
7,NAT8L,1.4014463,,0.16150233385454857,0.28660573887231333
7,AL078604.2,1.3985109,,0.1623202962933486,0.287801943782533
7,AC024267.6,1.3980193,,0.16253787317614718,0.28793245912515003
7,GALNT14,1.3894953,,0.16511146023086182,0.29197428864873887
7,CDHR1,1.3783293,,0.1685567483281322,0.2975405972252996
7,AC012645.4,1.3637353,,0.17308458566887097,0.3044583740877238
7,HIST1H3C,1.3603938,,0.17413377480623804,0.30603475361377513
7,AC139530.3,1.3523948,,0.17669528470989695,0.309448834868471
7,AL031673.1,1.350846,,0.1771980812623112,0.31005788497342296
7,CYP2C8,1.3414745,,0.18022002348969585,0.3150699711358319
7,DCT,1.3365967,,0.18179853000599577,0.3169121936337188
7,AGR2,1.3360344,,0.18190759914575458,0.3169121936337188
7,AC098484.2,1.3257635,,0.18535047207957928,0.3220685874536564
7,AC243547.1,1.323341,,0.18617525225167353,0.32322092404804437
7,LINC00242,1.3225282,,0.1864151011780964,0.32335663690910044
7,MIOX,1.3218867,-6.123352,0.18660099407806655,0.3233986032548814
7,AC092755.2,1.3186138,,0.18774362989634735,0.3248159686788017
7,XBP1,1.3185135,,0.18770538979977,0.3248159686788017
7,DISP2,1.318039,,0.18791995280627732,0.32484002213703944
7,SEPTIN7-AS1,1.3065373,,0.19180611570713144,0.33070019949505425
7,RGS20,1.3054967,,0.19216297968933735,0.33084630267763965
7,HAL,1.3053429,,0.1922217018557086,0.33084630267763965
7,KRT31,1.3001705,,0.1939851621147176,0.33359443183958315
7,IRF4,1.2934275,,0.19625756527588487,0.3369228588427208
7,ATXN2-AS,1.2886701,,0.1979446227336185,0.3391751592013641
7,Z99916.1,1.2882601,,0.1980782929735966,0.3391751592013641
7,AC090198.1,1.287469,,0.1983557437258142,0.3393596984188438
7,AC072062.1,1.2860465,,0.19887365767059895,0.3399549703770922
7,AL355306.2,1.2850125,,0.1992326358473957,0.340277772583084
7,LINC01765,1.2841283,,0.1995451681066251,0.34052076468707354
7,ZBTB20-AS4,1.2756877,,0.20249581557844015,0.34467372864415347
7,AC063965.2,1.2718999,,0.2038524075620392,0.3466877679626517
7,AC020907.3,1.270903,,0.20418712889957422,0.3469619862354702
7,AC234031.1,1.2682539,,0.2051491130940086,0.3483007013480622
7,AL158212.2,1.2554585,,0.20970108072919877,0.35542556055796404
7,ADGRG5,1.2538072,-5.375154,0.21032531313522715,0.3560580321257285
7,GDF5,1.2496862,,0.2118423859911259,0.3578418682282532
7,CLEC18A,1.2424582,,0.21449406322147735,0.3620152965763331
7,GAPDHS,1.2413969,,0.21489525206361745,0.36238659707186754
7,CD101,1.236275,-5.0767603,0.2167559729498427,0.3652164666383196
7,TBC1D26,1.2333744,,0.21786032981750594,0.3667682320160033
7,AC126121.3,1.2270803,,0.22022436410695465,0.37043627267780427
7,LRRC43,1.2226732,,0.22187101062539927,0.3725793629309811
7,LRP8,1.2198585,,0.22291393180204355,0.37401666409738854
7,UBE3D,1.218921,,0.22325757879572028,0.3742792603448789
7,OSCAR,1.211329,,0.22617579915641128,0.3781170286793362
7,PSMA8,1.2105488,,0.22649210017892238,0.3781170286793362
7,SCD,1.2104692,,0.22648708334124196,0.3781170286793362
7,AP006261.1,1.2097403,,0.22680433055415333,0.3783224863288629
7,AC107214.2,1.2070324,,0.22783878641535105,0.37973131069225174
7,AC007325.2,1.2051396,,0.22854382371055215,0.38058921517161054
7,THEGL,1.2030658,,0.22936260711488662,0.38131771756423377
7,AL592148.3,1.1942687,,0.23276726113801927,0.38569554455347016
7,AL392089.1,1.1923045,,0.23355241735064508,0.3866761876666309
7,AL136141.1,1.1813202,,0.23786945469345142,0.39349785722655317
7,BMPR1B-DT,1.1806614,,0.2381544821928604,0.39364377221960395
7,XKR9,1.177679,,0.23934122397404042,0.39506157757808114
7,MRLN,1.177487,,0.23940731601231716,0.39506157757808114
7,AL353770.4,1.1764963,,0.23976366712953895,0.39532344126881935
7,AC107959.1,1.1753049,-4.76316,0.24022229989913232,0.3957533770990648
7,CEBPE,1.1654115,,0.24426464875978202,0.4017510670391152
7,AC010632.1,1.1602441,-6.9303637,0.24633499100015102,0.40482332128208875
7,ACTA2-AS1,1.1593531,,0.2467257306709234,0.40513256267803516
7,LINC01136,1.1514424,,0.24993598838650788,0.40973112850247195
7,AL589826.2,1.1439353,,0.2530566562296021,0.41416801346907056
7,TAC3,1.1415397,,0.25405125573826204,0.415455855663552
7,IL17C,1.1375573,-2.2524,0.2556725289978417,0.41753178811252273
7,AC026333.4,1.1374689,,0.2557382202189202,0.41753178811252273
7,AC099524.1,1.136922,,0.25597370311436735,0.41757537212784235
7,FBXW12,1.1358722,,0.2564100296823331,0.4176059115347445
7,LIPJ,1.1317763,,0.2581227111390137,0.4200532321220727
7,AC008273.1,1.1252687,,0.26082051071128165,0.4237538760540725
7,AC091152.2,1.124381,,0.26124187044224667,0.42409394552312774
7,AC087203.3,1.1176258,,0.26411399001315844,0.42806157214450313
7,IL10,1.114354,,0.26551621132058195,0.42943062101477936
7,APOC2,1.1112638,-2.1330817,0.266802819838287,0.4307429095960069
7,MCOLN2,1.1111882,,0.2668452324947263,0.4307429095960069
7,AC027449.1,1.1091062,,0.26777199695873183,0.43189031767537395
7,LINC02605,1.1074919,,0.2684252484593097,0.4325950821262042
7,CIDEA,1.106596,,0.2688296229116478,0.4328979434970174
7,LHX1,1.0919535,-3.1993654,0.275223224127384,0.44206881748681726
7,AL138720.1,1.0915738,,0.27540887329428715,0.44206881748681726
7,AC007881.4,1.0898156,,0.2761785976366437,0.4429488334188351
7,AC138028.2,1.087702,,0.2771160845662664,0.4440962893690167
7,CALML3,1.0853664,,0.2780390692345512,0.4452186857238609
7,AC093510.2,1.0619352,-2.1363027,0.288626833935499,0.4603716837004346
7,DCTN1-AS1,1.0602826,,0.28939285169661466,0.46118382740496366
7,INA,1.0520399,-5.3792996,0.29311357666777826,0.4664102987018218
7,BCL2L15,1.0391532,,0.29907515632218423,0.4747224703526734
7,BASP1,1.0346174,,0.3011682032387917,0.47744848485382224
7,MROH6,1.0322584,,0.30225619284788663,0.47843004092620095
7,AC118469.2,1.0256801,-5.0778,0.3053791130582016,0.47843004092620095
7,AC027601.4,1.0240514,,0.30616855298097967,0.47843004092620095
7,ZNRF3-IT1,1.0222291,-5.6770444,0.3070156819081072,0.47843004092620095
7,LINC01967,1.0107454,,0.31248434732772634,0.47843004092620095
7,AL391261.2,1.0072713,,0.3141542202732988,0.47843004092620095
7,LINC01597,1.0017141,-2.4685993,0.3167954107480677,0.47843004092620095
7,ARSI,1.0007299,,0.31731547352707934,0.47843004092620095
7,AC008443.9,1.0005447,-7.371875,0.3173935842482569,0.47843004092620095
7,AC099487.1,1.0,,0.317677547174991,0.47843004092620095
7,CASR,1.0,,0.31767754717499747,0.47843004092620095
7,AP000873.4,0.99819565,-4.435125,0.31853079898234377,0.4791060997348762
7,AL118522.1,0.9980436,,0.3186055563236927,0.4791060997348762
7,AC008906.2,0.9949124,,0.32011679987504127,0.4810169795267337
7,LINC01268,0.9881581,,0.32341883875838584,0.48561387200958833
7,AC107021.2,0.9813561,,0.32674832592897995,0.49024505015600894
7,LHX4,0.97749764,-4.098016,0.32865740116689934,0.4923706384522837
7,LINC02288,0.9666131,-6.8987875,0.3340633327715494,0.4997207670479423
7,AL451064.1,0.9619866,-4.0598073,0.33639775585284204,0.5027122354769402
7,PRKCZ-AS1,0.9612407,,0.33676924820373355,0.5027122354769402
7,AL109761.1,0.961172,,0.33681719776955,0.5027122354769402
7,AC099343.2,0.9560807,,0.3393603490065543,0.5061302744318483
7,AL365181.1,0.9540757,-5.832956,0.34037435493445534,0.5072643143583537
7,FNDC11,0.9494208,-4.4720263,0.34272844445213946,0.5103923223412352
7,HM13-AS1,0.9472711,-1.6549582,0.3437968804307894,0.5116025006410556
7,LMNTD1,0.94182754,,0.3466093962066443,0.5154043066269804
7,AC010201.2,0.939107,-5.819669,0.34800774367509524,0.517099173365669
7,AL034397.3,0.9355034,-3.0931911,0.34985426984392365,0.5188084721309366
7,POTEM,0.93142277,,0.35197301261751224,0.5195173617972008
7,AL354864.1,0.93142277,,0.35197301261752034,0.5195173617972008
7,SYT4,0.93142277,,0.351973012617527,0.5195173617972008
7,RHOA-IT1,0.93142277,,0.3519730126175332,0.5195173617972008
7,AL122035.1,0.93142277,,0.3519730126175915,0.5195173617972008
7,AC104809.2,0.93142277,,0.3519730126176035,0.5195173617972008
7,CDSN,0.92824584,-3.1203413,0.3535912650780565,0.5215210399381364
7,AL139246.3,0.92657614,-1.4121193,0.35443789736904097,0.5223845208091982
